Date,Open,High,Low,Close,Adj Close,Volume
2018/03/22,61.5,61.970001,60.084999,60.462502,59.879494,55119600
2018/03/23,60.599998,60.625,58.130001,58.2425,57.680908,73562000
2018/03/26,59.5,61.1325,58.974998,61.119999,60.530655,61142400
2018/03/27,61.9375,62.5,54.962502,56.380001,55.836353,140900000
2018/03/28,56.032501,57.3475,54.25,55.337502,54.803921,94590400
2018/03/29,56.0275,58.875,55.174999,57.897499,57.339222,91662800
2018/04/02,57.185001,58.662498,54.375,55.262501,54.729637,92209200
2018/04/03,56.950001,57.587502,55.337502,56.337502,55.794273,66743200
2018/04/04,53.752499,56.665001,53.5,56.560001,56.014629,78916800
2018/04/05,57.150002,57.282501,54.622501,55.345001,54.81134,70124000
2018/04/06,54.307499,55.400002,53.267502,53.5625,53.046024,66298800
2018/04/09,54.200001,55.4925,53.650002,53.852501,53.333233,49952400
2018/04/10,56.18,57.25,55.602501,56.977501,56.428104,76167600
2018/04/11,56.827499,57.244999,56.23,56.560001,56.014629,46024400
2018/04/12,57.5,58.830002,57.052502,58.650002,58.08448,59392000
2018/04/13,59.2925,59.377499,57.387501,57.875,57.316948,50303600
2018/04/16,57.942501,58.209999,56.919998,57.872501,57.314465,35079200
2018/04/17,58.400002,59.599998,57.837502,59.384998,58.812382,44722400
2018/04/18,58.875,59.8125,58.192501,59.092499,58.522697,39136400
2018/04/19,57.9375,58.275002,56.700001,57.259998,56.70787,47199600
2018/04/20,57.172501,58.025002,56.862499,57.177502,56.626175,38620000
2018/04/23,57.357498,57.875,55.7075,55.970001,55.430313,42750800
2018/04/24,56.23,57.200001,54.639999,55.299999,54.766781,41459600
2018/04/25,55,55.395,52.575001,54.165001,53.642723,58849200
2018/04/26,55.799999,56.387501,55.1325,56.305,55.762089,37582400
2018/04/27,57.375,57.575001,56.154999,56.5825,56.036903,40084800
2018/04/30,56.747501,57.25,56.029999,56.224998,55.682854,32784400
2018/05/01,56.142502,56.8125,55.549999,56.785,56.23745,25378800
2018/05/02,56.75,57.200001,56.3125,56.577499,56.03196,26824800
2018/05/03,56.900002,58.512501,56.442501,58.247501,57.68586,44314400
2018/05/04,57.9575,59.797501,57.782501,59.764999,59.188725,40066000
2018/05/07,60.822498,62.747501,60.7225,62.169998,61.570518,68761600
2018/05/08,62.172501,62.627499,61.677502,62.599998,61.996395,50661600
2018/05/09,62.802502,63.967499,62.5275,63.945,63.328415,59676000
2018/05/10,64.480003,65.125,64.300003,65.032501,64.405411,99408000
2018/05/11,63.195,64.947502,62.634998,63.6325,63.018925,121445600
2018/05/14,64.017502,64.622498,63.599998,63.84,63.224438,52314000
2018/05/15,63.197498,63.224998,60.375,61.389999,60.798058,96352800
2018/05/16,61,62.130001,60.627499,61.502499,60.909466,55382800
2018/05/17,61.52,62.875,61.357498,61.927502,61.330364,51978400
2018/05/18,62.452499,63.092499,61.435001,61.485001,60.892139,48371600
2018/05/21,62.470001,62.5075,60.122501,61.060001,60.471237,64062400
2018/05/22,61.195,61.450001,60.0625,60.674999,60.089947,51826400
2018/05/23,60.07,61.897499,60.0625,61.884998,61.326183,44295600
2018/05/24,61.8475,62.349998,61.310001,61.922501,61.36335,43737200
2018/05/25,62.049999,62.485001,61.689999,62.32,61.757256,29211200
2018/05/29,62.137501,62.834999,61.674999,62.147499,61.586315,35268400
2018/05/30,62.487499,63.334999,62.237499,63.247501,62.676384,39099600
2018/05/31,62.924999,63.799999,62.817501,63.047501,62.478191,49386800
2018/06/01,63.5,64.467499,63.412498,64.404999,63.823425,42196800
2018/06/04,64.75,66.434998,64.425003,66.212502,65.614594,64202400
2018/06/05,66.245003,66.647499,65.792503,66.267502,65.669113,39171200
2018/06/06,65.357498,66.32,65.192497,66.287498,65.688927,37135600
2018/06/07,66.25,66.370003,64.8125,65.724998,65.131523,36944800
2018/06/08,64.989998,66,64.800003,65.57,64.977898,36045600
2018/06/11,65.442497,65.862503,65.025002,65.154999,64.566666,26537200
2018/06/12,65.422501,65.767502,64.915001,65.644997,65.052223,31916000
2018/06/13,65.660004,66.417503,65.5075,65.599998,65.007629,33820800
2018/06/14,66.055,67.300003,65.904999,66.727501,66.124939,43001600
2018/06/15,66.150002,66.870003,65.837502,66.315002,65.716187,43226000
2018/06/18,65.870003,66.449997,65.595001,66.272499,65.674057,35626800
2018/06/19,65.230003,65.910004,63.755001,65.042503,64.45517,59493200
2018/06/20,65.457497,66.112503,65.07,65.577499,64.985336,36978000
2018/06/21,65.900002,66.084999,64.199997,64.277496,63.697071,35951600
2018/06/22,64.487503,64.622498,62.5825,62.737499,62.170986,43416000
2018/06/25,61.662498,61.700001,58.884998,59.779999,59.240185,66581600
2018/06/26,60.924999,61.412498,59.977501,60.497501,59.951214,47888400
2018/06/27,60.9375,61.607498,58.875,58.93,58.397865,45389200
2018/06/28,58.830002,60.334999,58.752499,60.215,59.671272,33801200
2018/06/29,60.872501,61,59.212502,59.224998,58.690205,39230000
2018/07/02,58.522499,60.5975,58.314999,60.560001,60.013149,35757200
2018/07/03,60.91,60.970001,59.125,59.209999,58.675335,22273200
2018/07/05,59.767502,60.732498,59.375,60.682499,60.134541,30621600
2018/07/06,60.435001,61.9175,60.220001,61.8325,61.274155,29635200
2018/07/09,62.5825,62.68,61.517502,62.3125,61.749809,30388000
2018/07/10,62.4375,63.535,62.029999,63.3125,62.740795,36001600
2018/07/11,62.375,62.724998,61.775002,61.8825,61.323711,36750800
2018/07/12,62.34,63.2925,62.240002,62.807499,62.240341,34550800
2018/07/13,62.994999,62.994999,61.904999,62.330002,61.767166,24698800
2018/07/16,62.049999,62.584999,61.924999,62.049999,61.489689,19703600
2018/07/17,61.552502,63.575001,61.294998,63.422501,62.849796,36213600
2018/07/18,63.3475,63.487499,62.41,62.924999,62.356792,27764000
2018/07/19,62.735001,63.3475,62.5825,63.0075,62.438541,23575200
2018/07/20,62.982498,63.375,62.612499,62.7225,62.156116,22235200
2018/07/23,62.455002,62.4725,60.82,62.352501,61.789459,30158400
2018/07/24,62.837502,63.712502,62,62.177502,61.616039,35462000
2018/07/25,62.272499,63.095001,61.6875,62.967499,62.398903,31911200
2018/07/26,62.764999,64.082497,62.595001,63.709999,63.134705,32512400
2018/07/27,64.080002,64.150002,62.459999,63.005001,62.436062,29542000
2018/07/30,63.147499,63.2075,60.68,61.032501,60.48138,34034000
2018/07/31,60.927502,61.970001,60.535,61.215,60.662228,28398800
2018/08/01,61.532501,62.09,60.9725,61.6175,61.061092,28355600
2018/08/02,60.897499,62.695,60.302502,62.654999,62.089218,26966800
2018/08/03,62.9025,63.264999,62.732498,63.025002,62.455887,21428800
2018/08/06,62.897499,63.5425,62.427502,63.5075,62.934025,20750800
2018/08/07,64,64.425003,63.73,64.237503,63.657455,25813200
2018/08/08,64.25,65.059998,63.897499,64.605003,64.021614,26210000
2018/08/09,64.785004,64.8125,64.037498,64.114998,63.536045,20428000
2018/08/10,63.287498,64.025002,63.174999,63.697498,63.122314,25639600
2018/08/13,63.785,65.25,63.767502,64.029999,63.451801,37520800
2018/08/14,65.095001,65.5,64.254997,65.357498,64.767326,46622000
2018/08/15,65.567497,65.910004,63.974998,64.769997,64.18512,59113600
2018/08/16,65.474998,65.5,63.752499,64.360001,63.778835,80126000
2018/08/17,63.235001,63.2425,60.932499,61.205002,60.652317,114318800
2018/08/20,60.794998,63.299999,59.68,61.959999,61.400501,85438800
2018/08/21,62.125,63.375,61.924999,63.330002,62.758137,67398800
2018/08/22,63,65.754997,62.965,65.705002,65.111687,74985600
2018/08/23,65.315002,67.370003,65.175003,66.709999,66.107605,72068400
2018/08/24,66.794998,68.202499,66.75,68.055,67.440475,53151200
2018/08/27,68.355003,69.724998,68.037498,68.974998,68.352165,50577600
2018/08/28,68.915001,69.144997,67.3825,68.595001,67.975594,47538400
2018/08/29,68.480003,69.875,68.269997,69.622498,69.031548,42010800
2018/08/30,69.307503,70.43,69.080002,69.452499,68.862984,34660800
2018/08/31,69.25,70.300003,69.150002,70.169998,69.574394,30659200
2018/09/04,70.037498,71.305,69.75,70.925003,70.322998,39172000
2018/09/05,70.747498,71.105003,68.787498,69.605003,69.014206,39315600
2018/09/06,69.440002,69.464996,67.847504,68.18,67.601288,32279600
2018/09/07,67.25,69.232498,66.797501,67.964996,67.3881,29542000
2018/09/10,68.192497,68.982498,67.75,68.682503,68.099541,22014000
2018/09/11,68.214996,69.099998,68.004997,68.199997,67.621117,24311200
2018/09/12,67.797501,67.995003,65.480003,67.050003,66.480904,41909200
2018/09/13,67.714996,68.75,67.540001,67.834999,67.259224,30553600
2018/09/14,68.747498,69.775002,68.375,69.107498,68.520927,38693600
2018/09/17,68.849998,69.345001,68.287498,68.482498,67.90123,20552800
2018/09/18,68.522499,69.559998,67.6875,67.754997,67.179893,29952000
2018/09/19,67.567497,68.175003,67.0625,67.995003,67.417862,22486000
2018/09/20,66.762497,67.190002,66.025002,66.57,66.004959,43058400
2018/09/21,66.690002,67.150002,65.527496,65.862503,65.303474,43512800
2018/09/24,65.550003,66.459999,64.669998,66.425003,65.861198,29391200
2018/09/25,67.092499,67.355003,66.227501,67.102501,66.532951,28038800
2018/09/26,67.152496,67.559998,66.57,66.730003,66.163605,26854800
2018/09/27,67.084999,67.300003,66.532501,66.849998,66.282578,21442800
2018/09/28,68.182503,70.480003,67.900002,70.254997,69.658684,70939600
2018/10/01,71.040001,73.014999,70.650002,72.339996,71.725967,62206000
2018/10/02,72.0625,73.190002,71.394997,71.620003,71.0121,38396400
2018/10/03,72.330002,72.404999,70.6325,71.682503,71.074081,32055200
2018/10/04,71.317497,71.5625,69.044998,69.822502,69.229866,39122000
2018/10/05,69.572502,70.199997,66.885002,67.464996,66.892372,42663600
2018/10/08,66.625,67.790001,65.019997,66.442497,65.878517,40861200
2018/10/09,66.235001,67.190002,65.699997,66.385002,65.821541,27350000
2018/10/10,65.315002,65.777496,61.400002,61.422501,60.901146,68494000
2018/10/11,60.5425,61.889999,58.564999,58.782501,58.283562,72543600
2018/10/12,61.377499,62.384998,59.912498,61.634998,61.111851,60823600
2018/10/15,61.5,61.5,58.834999,58.845001,58.345524,44976000
2018/10/16,59.982498,61.57,59.485001,61.4575,60.935841,40871200
2018/10/17,62.084999,62.470001,60.27,60.764999,60.249241,32966800
2018/10/18,61.465,61.852501,59.272499,59.8825,59.374218,52402000
2018/10/19,60.439999,60.637501,56.924999,57.2925,56.80621,61360800
2018/10/22,57.82,58.830002,56.767502,57.805,57.314354,36884400
2018/10/23,55.107498,56.047501,54.177502,55.264999,54.795921,62643600
2018/10/24,54.877499,55.3475,49.712502,49.852501,49.429363,88428800
2018/10/25,48.8675,52.4375,48.419998,51.959999,51.518959,95172000
2018/10/26,49.577499,51.209999,48.279999,49.572498,49.151741,66478400
2018/10/29,50.997501,51.032501,44.002499,46.404999,46.011127,75801600
2018/10/30,46.637501,50.849998,46.404999,50.75,50.319241,80719200
2018/10/31,52.412498,53.147499,51.002499,52.7075,52.26012,74577200
2018/11/01,53.075001,54.622501,51.797501,54.5275,54.064674,56652800
2018/11/02,54.432499,55.5,52.552502,53.73,53.273937,45296000
2018/11/05,53.5975,53.8325,51.32,52.942501,52.493134,37933200
2018/11/06,52.862499,53.712502,52.389999,52.764999,52.317135,29901200
2018/11/07,53.4375,54.352501,52.794998,53.447498,52.993843,48381200
2018/11/08,52.849998,52.857498,50.9575,51.497501,51.06039,51135200
2018/11/09,50.599998,52.330002,50.259998,51.4175,50.981075,41324000
2018/11/12,50.494999,50.717499,47.165001,47.384998,46.982796,61711600
2018/11/13,48.372501,51.052502,48.310001,49.827499,49.404568,64471200
2018/11/14,51.575001,51.720001,48.2075,49.297501,48.87907,52658000
2018/11/15,49.237499,51.325001,48.875,50.5975,50.168037,84070800
2018/11/16,40.830002,42.665001,40.4025,41.107498,40.758587,196352000
2018/11/19,40.447498,40.455002,36.157501,36.174999,35.86795,169782000
2018/11/20,33.514999,38.564999,33.327499,37.27,36.953659,169203200
2018/11/21,38.654999,38.825001,35.9025,36.177502,35.870426,102549600
2018/11/23,35.827499,37.397499,35.697498,36.25,35.942318,41196800
2018/11/26,37.4725,38.3675,36.639999,38.262501,37.937729,81483200
2018/11/27,38,39.252499,37.637501,38.432499,38.106281,73806000
2018/11/28,39.619999,40.07,38.282501,40.017502,39.677834,80452400
2018/11/29,40,40.375,39.035,39.34,39.045113,54917200
2018/11/30,39.4375,40.965,38.93,40.857498,40.551243,72956400
2018/12/03,43.150002,43.669998,41.834999,42.509998,42.191353,89080400
2018/12/04,42.060001,42.110001,39.125,39.2775,38.983074,81211200
2018/12/06,37.860001,39.622501,37.702499,39.572498,39.275875,69230800
2018/12/07,39.615002,39.717499,36.404999,36.9025,36.625885,68167600
2018/12/10,36.450001,38.215,36.412498,37.965,37.680416,62947200
2018/12/11,38.889999,38.9725,36.25,37.047501,36.769802,67191200
2018/12/12,37.105,38.195,36.205002,37.224998,36.945965,65413600
2018/12/13,37.697498,38.345001,36.860001,37.2225,36.943485,47138400
2018/12/14,36.802502,37.647499,36.375,36.612499,36.338058,47182000
2018/12/17,36.310001,37.037498,35.310001,35.895,35.625942,66286800
2018/12/18,36.337502,37.5825,36.0625,36.735001,36.459641,56437200
2018/12/19,36.395,36.935001,34.107498,34.627499,34.367935,74536400
2018/12/20,34.5425,35.450001,33.172501,33.775002,33.521832,74958800
2018/12/21,34.0425,34.375,32.115002,32.392502,32.149693,86374000
2018/12/24,31.622499,32.494999,31.125,31.77,31.531855,46384000
2018/12/26,32.235001,33.285,31.115,33.275002,33.025578,69510000
2018/12/27,32.747501,33.095001,31.295,32.7925,32.546692,63704400
2018/12/28,33,34.3475,32.577499,33.412498,33.162048,62872800
2018/12/31,33.849998,34.177502,33.064999,33.375,33.124828,46514000
2019/01/02,32.66,34.619999,32.512501,34.055,33.799732,50875200
2019/01/03,33.447498,33.790001,31.922501,31.997499,31.75765,70555200
2019/01/04,32.735001,34.432499,32.424999,34.047501,33.792286,58562000
2019/01/07,34.625,36.2225,34.107498,35.849998,35.581272,70916000
2019/01/08,36.672501,36.695,34.224998,34.9575,34.695469,78601600
2019/01/09,35.474998,36.122501,34.965,35.645,35.377819,61726000
2019/01/10,35.450001,36.395,34.84,36.307499,36.035351,52315600
2019/01/11,36.0825,37.4375,35.802502,37.2075,36.928596,87476400
2019/01/14,36.68,37.865002,36.442501,37.610001,37.328079,73016800
2019/01/15,37.939999,38.337502,37.282501,37.467499,37.186653,61701200
2019/01/16,37.7425,38.075001,37.154999,37.209999,36.931084,47010400
2019/01/17,36.877499,38.3325,36.602501,37.93,37.645683,49343600
2019/01/18,38.432499,39.494999,37.912498,39.232498,38.938412,65133600
2019/01/22,38.927502,39.044998,36.887501,37.192501,36.913712,66155200
2019/01/23,37.75,38.645,37.0075,37.322498,37.042736,59102000
2019/01/24,38.174999,39.637501,38.127499,39.459999,39.164204,70897200
2019/01/25,38.860001,40.220001,37.825001,40.037498,39.737389,115457200
2019/01/28,34.137501,35.41,32.75,34.502499,34.243874,251152800
2019/01/29,34.037498,34.525002,32.752499,32.900002,32.653389,115393200
2019/01/30,33.6675,34.4925,32.865002,34.3475,34.090038,97422800
2019/01/31,34.314999,36.297501,34.095001,35.9375,35.668118,84285200
2019/02/01,36.125,36.697498,35.645,36.182499,35.911289,62504800
2019/02/04,36.342499,37.669998,36.119999,37.294998,37.015442,52859200
2019/02/05,37.415001,37.857498,37.075001,37.487499,37.206497,54242400
2019/02/06,37.822498,38.900002,37.767502,38.25,37.96328,70246400
2019/02/07,37.782501,37.805,36.422501,36.855,36.578735,63712000
2019/02/08,36.177502,37.150002,36.032501,37.0425,36.764835,46160400
2019/02/11,36.5975,37.145,36.125,36.612499,36.338058,49518000
2019/02/12,37,37.950001,36.855,37.7925,37.509209,59106000
2019/02/13,38.09,38.9575,37.952499,38.220001,37.93351,60537200
2019/02/14,38.209999,38.9175,37.775002,38.6325,38.342926,82726400
2019/02/15,40.737499,40.967499,39.105,39.334999,39.040154,151674800
2019/02/19,39.227501,39.9725,39.035,39.16,38.866467,55189200
2019/02/20,39.455002,40.314999,39.342499,39.637501,39.340385,54098800
2019/02/21,39.764999,40.012501,38.794998,38.942501,38.650597,44854800
2019/02/22,39.465,39.987499,39.327499,39.797501,39.499187,40174000
2019/02/25,40.639999,41.32,39.584999,39.672501,39.375126,65602000
2019/02/26,39.625,40.189999,38.9375,39.275002,38.980598,48846400
2019/02/27,39.130001,39.397499,38.2775,38.852501,38.561264,50025600
2019/02/28,38.75,38.974998,38.34,38.564999,38.315372,32494400
2019/03/01,39.067501,39.537498,38.48,39.112499,38.859325,35718800
2019/03/04,39.5,39.73,38.625,39.195,38.941296,40999200
2019/03/05,39.037498,39.514999,38.490002,39.130001,38.876717,36292400
2019/03/06,39.040001,39.125,37.985001,38.012501,37.766457,40352400
2019/03/07,37.775002,37.872501,36.849998,37.314999,37.073463,45010400
2019/03/08,36.415001,37.767502,36.200001,37.66,37.416233,42241600
2019/03/11,37.897499,40.514999,37.422501,40.285,40.024239,85972800
2019/03/12,40.564999,41.0975,39.797501,40.630001,40.367004,57957600
2019/03/13,41.0075,42.450001,40.932499,42.154999,41.88213,76890000
2019/03/14,42.247501,42.3675,41.3125,41.389999,41.122086,51938400
2019/03/15,41.825001,42.8825,41.790001,42.452499,42.1777,66148400
2019/03/18,42.77,43.3125,41.965,42.237499,41.9641,48699200
2019/03/19,43.189999,44.375,43.02,43.927502,43.643162,85497200
2019/03/20,44.220001,44.7575,43.25,43.599998,43.317772,71914800
2019/03/21,43.8325,46.25,43.782501,45.985001,45.68734,82431200
2019/03/22,45.709999,46.200001,44.235001,44.375,44.087761,74764400
2019/03/25,43.965,44.612499,42.7775,43.445,43.163784,52521200
2019/03/26,44.872501,45.4375,43.650002,44.217499,43.931278,70350800
2019/03/27,44.474998,44.942501,43.424999,44.125,43.839378,47437200
2019/03/28,44.387501,44.974998,43.7775,44.3125,44.025665,48026400
2019/03/29,44.985001,45.134998,44.477501,44.889999,44.599438,45689600
2019/04/01,45.814999,45.875,45.092499,45.57,45.275028,48382400
2019/04/02,45.8125,46.197498,45.380001,45.75,45.45385,44092000
2019/04/03,46.25,47.75,46.200001,47.154999,46.84977,78350400
2019/04/04,47,47.4925,46.432499,47.064999,46.760349,45737600
2019/04/05,47.5,47.912498,47.1325,47.737499,47.428486,48174400
2019/04/08,47.43,48.200001,47.1875,47.947498,47.637138,42419200
2019/04/09,47.610001,47.7225,46.889999,47.314999,47.008732,43997200
2019/04/10,47.307499,48.285,47.262501,48.025002,47.714142,44477200
2019/04/11,48.049999,48.3675,47.387501,47.884998,47.575047,37460000
2019/04/12,48.275002,48.314999,47.415001,47.502499,47.195019,47170800
2019/04/15,47.424999,47.474998,45.775002,46.174999,45.87611,44009200
2019/04/16,46.57,47.2425,46.240002,47.052502,46.747936,39496400
2019/04/17,47.404999,47.615002,46.5975,46.822498,46.519424,35100400
2019/04/18,46.889999,47.232498,46.294998,46.575001,46.273521,38098800
2019/04/22,46.337502,47.275002,46.02,47.1175,46.812511,27993600
2019/04/23,47.25,47.982498,47.1525,47.6675,47.358948,34685600
2019/04/24,47.772499,48.202499,47.16,47.7925,47.483143,31820400
2019/04/25,47.387501,47.612499,45.924999,46.727501,46.425034,49929600
2019/04/26,45.177502,45.2225,43.325001,44.522499,44.234306,86898800
2019/04/29,44.602501,45.112499,43.875,44.8325,44.542305,39192000
2019/04/30,44.5075,45.5075,44.314999,45.25,44.957096,36292000
2019/05/01,45.7775,46.202499,45.115002,45.1175,44.825466,35428000
2019/05/02,45.215,46.217499,44.779999,45.797501,45.50106,39468400
2019/05/03,45.8825,45.982498,45.1325,45.752499,45.456341,33682400
2019/05/06,43.875,45.084999,43.5,44.962502,44.671467,42217600
2019/05/07,44.474998,44.474998,42.7925,43.2775,42.997375,55522000
2019/05/08,43,44.287498,42.880001,43.48,43.198559,41916800
2019/05/09,42.785,42.8825,41.349998,42.547501,42.272106,66024800
2019/05/10,42.237499,42.897499,41,42.205002,41.931812,56950000
2019/05/13,40.875,41.107498,39.452499,39.612499,39.356091,65691200
2019/05/14,40.012501,40.865002,39.622501,40.509998,40.247787,52488000
2019/05/15,39.950001,40.262501,39.352501,39.895,39.636753,50232000
2019/05/16,39.84,40.477501,39.412498,40.047501,39.788277,78108800
2019/05/17,39.625,40.927502,38.735001,39.1325,38.879196,102206800
2019/05/20,38.137501,38.692501,37.6875,37.9375,37.691929,57206400
2019/05/21,38.549999,38.924999,38.16,38.764999,38.514072,36184800
2019/05/22,38.375,38.637501,37.939999,38.049999,37.803711,32586800
2019/05/23,37.422501,37.422501,36.227501,36.830002,36.591599,59184400
2019/05/24,37.02,37.375,36.220001,36.287498,36.05262,35758400
2019/05/28,36.465,36.794998,35.8125,35.8325,35.600567,42835600
2019/05/29,35.352501,35.705002,34.735001,35.084999,34.857895,55980000
2019/05/30,35.077499,35.4375,34.392502,34.7775,34.591831,39430000
2019/05/31,34.285,34.962502,33.8475,33.865002,33.684196,38972000
2019/06/03,33.977501,34.3675,33.150002,33.445,33.266445,47864400
2019/06/04,34.09,35.802502,33.8675,35.75,35.559135,64183600
2019/06/05,36.4925,36.547501,34.955002,35.32,35.131432,51161600
2019/06/06,35.362499,36.192501,35.337502,35.945,35.753098,40814000
2019/06/07,36.005001,36.720001,35.8125,36.375,36.180801,34885600
2019/06/10,36.939999,37.797501,36.939999,37.107498,36.909382,40278000
2019/06/11,37.709999,38.09,37.290001,37.6875,37.486286,38387200
2019/06/12,37.25,37.3125,36.397499,36.549999,36.354866,35889200
2019/06/13,36.772499,37.25,36.595001,37.064999,36.867111,30808000
2019/06/14,36.127499,36.372501,35.709999,36.16,35.966938,39442800
2019/06/17,36.142502,36.630001,35.912498,36.2575,36.063915,27604000
2019/06/18,36.875,38.7775,36.764999,38.220001,38.015942,58192000
2019/06/19,38.575001,38.689999,38.017502,38.279999,38.075626,33164400
2019/06/20,39.192501,39.3325,38.380001,38.525002,38.319317,35016800
2019/06/21,38.375,38.869999,37.875,37.939999,37.737438,43442800
2019/06/24,38.154999,38.462502,37.68,38.165001,37.961246,28294800
2019/06/25,38.215,38.970001,37.842499,37.869999,37.667812,31186800
2019/06/26,39.1525,40.43,39.022499,39.814999,39.602428,58407200
2019/06/27,40.677502,41,40.314999,40.807499,40.589634,44544000
2019/06/28,41.25,41.342499,40.587502,41.057499,40.838295,39766800
2019/07/01,43.142502,43.487499,41.165001,41.5425,41.320705,70975600
2019/07/02,41.375,41.587502,40.424999,40.557499,40.340965,40022800
2019/07/03,40.7925,40.849998,40.084999,40.6875,40.470276,24663600
2019/07/05,40.099998,40.145,39.419998,40.057499,39.843643,39655200
2019/07/08,39.4575,39.647499,39,39.302502,39.092674,32978800
2019/07/09,38.877499,39.610001,38.75,39.327499,39.117538,34286000
2019/07/10,39.764999,40.592499,39.625,40.014999,39.801365,45207600
2019/07/11,40.75,41.98,40.375,41.57,41.348064,68256000
2019/07/12,41.849998,42.6175,41.849998,41.9025,41.678787,50639200
2019/07/15,42.115002,42.2775,41.532501,41.817501,41.594238,28984000
2019/07/16,41.6675,42.0425,41.209999,41.77,41.546986,34144400
2019/07/17,41.787498,42.497501,41.4925,42.427502,42.200981,34820400
2019/07/18,42.532501,43.177502,41.962502,42.544998,42.317856,44219200
2019/07/19,42.93,42.994999,42.049999,42.110001,41.885178,34489600
2019/07/22,42.325001,42.959999,42.25,42.830002,42.601341,31594000
2019/07/23,43.224998,43.935001,43.067501,43.915001,43.680546,42817600
2019/07/24,44.349998,44.7225,43.584999,44.665001,44.426533,36623600
2019/07/25,44.247501,44.375,43.110001,43.345001,43.113583,39270000
2019/07/26,43.6175,44.237499,43.6175,43.767502,43.533829,27416000
2019/07/29,43.695,43.8675,42.817501,43.705002,43.471664,24816000
2019/07/30,43.237499,43.985001,43.092499,43.862499,43.628323,19777200
2019/07/31,43.544998,43.555,41.755001,42.18,41.954807,35941600
2019/08/01,42.285,43.195,40.705002,41.23,41.00988,42121200
2019/08/02,40.297501,40.994999,39.82,40.297501,40.082352,42834800
2019/08/05,38.450001,38.462502,37.224998,37.697498,37.496239,58915600
2019/08/06,38.450001,38.907501,37.607498,38.087502,37.884159,36127200
2019/08/07,37.474998,38.592499,37.299999,38.4725,38.267094,37256000
2019/08/08,39.052502,39.577499,38.474998,39.564999,39.353764,30930000
2019/08/09,39.1525,39.1875,38.037498,38.544998,38.339207,34181600
2019/08/12,38.02,38.544998,37.642502,37.862499,37.660351,27920000
2019/08/13,37.8475,39.474998,37.455002,39.012501,38.804203,35195600
2019/08/14,38.125,38.237499,37.077499,37.517502,37.317192,41988000
2019/08/15,37.7075,37.907501,36.8475,37.192501,36.993935,47720000
2019/08/16,39.837502,40.384998,39.220001,39.889999,39.677029,100796000
2019/08/19,41.029999,42.855,40.8675,42.695,42.467049,81511200
2019/08/20,42.639999,42.645,41.755001,41.967499,41.743435,46318800
2019/08/21,42.6325,43.362499,42.415001,42.807499,42.578953,42724400
2019/08/22,42.904999,43.3325,42.474998,42.869999,42.641129,30348800
2019/08/23,42.099998,42.647499,40.41,40.610001,40.393188,56805600
2019/08/26,41.4025,41.645,40.977501,41.362499,41.141674,31820800
2019/08/27,41.747501,41.775002,40.154999,40.450001,40.234035,29096800
2019/08/28,40.145,40.834999,39.75,40.305,40.129498,25561200
2019/08/29,41.224998,42.075001,41.189999,41.75,41.568211,35797600
2019/08/30,42.215,42.715,41.695,41.877499,41.695152,29061600
2019/09/03,41.145,41.477501,40.8125,41.0425,40.863792,29614000
2019/09/04,41.6525,42.264999,41.6525,42.189999,42.006287,22772800
2019/09/05,43.217499,44.997501,43.200001,44.935001,44.739338,69567600
2019/09/06,44.700001,45.272499,44.279999,44.662498,44.468025,37697600
2019/09/09,44.974998,45.994999,44.959999,45.125,44.928513,41752400
2019/09/10,44.794998,46.0625,44.697498,45.794998,45.595596,35281200
2019/09/11,45.942501,46.567501,45.650002,46.0825,45.88184,36151200
2019/09/12,46.549999,47.099998,45.987499,46.067501,45.866901,32784000
2019/09/13,45.397499,45.77,45.044998,45.485001,45.286938,32459200
2019/09/16,44.73,45.400002,44.625,45.052502,44.856327,23183200
2019/09/17,45.119999,45.310001,44.6525,45.267502,45.070385,22304800
2019/09/18,45.197498,45.355,44.125,44.994999,44.79908,25815200
2019/09/19,45.055,45.240002,44.127499,44.235001,44.042385,24547600
2019/09/20,44.224998,44.462502,43.07,43.172501,42.984516,35024400
2019/09/23,43.174999,44.1675,43.137501,43.709999,43.519669,24971200
2019/09/24,44.025002,44.322498,42.775002,43.1325,42.944691,31726800
2019/09/25,43.127499,44.755001,42.677502,44.557499,44.36348,30843200
2019/09/26,44.459999,44.547501,43.822498,44.334999,44.141956,23456400
2019/09/27,43.915001,44.424999,42.330002,42.939999,42.753025,36205600
2019/09/30,43.200001,43.619999,42.884998,43.517502,43.328014,18618400
2019/10/01,43.75,45.25,43.452499,43.5,43.310589,36600800
2019/10/02,43.279999,43.400002,42.532501,43.259998,43.071636,29337200
2019/10/03,43.305,45.389999,43,45.327499,45.130127,45058800
2019/10/04,45.349998,45.787498,44.695,45.4925,45.294415,26552400
2019/10/07,46.145,47.084999,46.057499,46.0825,45.88184,48098400
2019/10/08,45.16,45.16,44.125,44.307499,44.114567,44443600
2019/10/09,45.080002,45.674999,44.790001,45.177502,44.980785,29241200
2019/10/10,45.154999,46.27,45.102501,45.7575,45.558258,30912400
2019/10/11,46.602501,47.334999,46.412498,46.497501,46.295036,44640400
2019/10/14,46.41,46.842499,46.0975,46.6325,46.429455,20004000
2019/10/15,47.540001,49.822498,47.400002,49.092499,48.878742,66412400
2019/10/16,48.75,49.805,48.4375,48.552502,48.341087,42894400
2019/10/17,49,49.452499,48.025002,48.572498,48.360992,26343600
